variable,wind_speed,wind_speed,pressure,temperature,roughness_length
height,10,100,0,2,0
time,,,,,
2015-07-08 01:00:00+00:00,5.1792006,8.784365,99783.52,292.13,0.71517414
2015-07-08 02:00:00+00:00,4.8538494,8.204541,99799.39,292.02475,0.71518105
2015-07-08 03:00:00+00:00,4.2856812,7.358122,99840.62,291.85928,0.71501774
2015-07-08 04:00:00+00:00,4.04155,6.8595676,99883.86,291.48615,0.71489125
2015-07-08 05:00:00+00:00,4.577121,7.58619,99901.016,291.77692,0.7147486
2015-07-08 06:00:00+00:00,5.0589128,7.6428156,99877.26,291.88144,0.7143944
2015-07-08 07:00:00+00:00,5.6356444,8.11989,99887.164,291.72913,0.7141713
2015-07-08 08:00:00+00:00,5.903042,8.180911,99909.64,292.01022,0.7140701
2015-07-08 09:00:00+00:00,6.2007565,8.568236,99948.09,292.9871,0.7140287
2015-07-08 10:00:00+00:00,5.8377085,8.166356,99958.0,292.97742,0.7151397
2015-07-08 11:00:00+00:00,6.2167463,8.664853,100001.46,293.0958,0.71504307
2015-07-08 12:00:00+00:00,6.1130886,8.59513,99988.47,293.80057,0.7143162
2015-07-08 13:00:00+00:00,6.134038,8.699136,100040.766,294.0706,0.7141115
2015-07-08 14:00:00+00:00,6.553862,9.282544,100060.16,294.38837,0.714077
2015-07-08 15:00:00+00:00,7.0486965,10.138657,100108.94,294.38422,0.71503615
2015-07-08 16:00:00+00:00,7.0148473,10.417916,100124.6,294.2139,0.71463364
2015-07-08 17:00:00+00:00,6.398574,9.647706,100128.01,293.75974,0.7141667
2015-07-08 18:00:00+00:00,5.797252,8.949211,100128.54,292.6894,0.7140563
2015-07-08 19:00:00+00:00,5.4867682,8.7311535,100128.86,292.05453,0.71402407
2015-07-08 20:00:00+00:00,5.5506315,9.108887,100186.06,291.08875,0.71401256
2015-07-08 21:00:00+00:00,5.561487,9.086226,100214.5,290.60825,0.714008
2015-07-08 22:00:00+00:00,5.3676457,8.941879,100248.91,289.9561,0.7139988
2015-07-08 23:00:00+00:00,5.564433,9.097714,100268.72,289.41467,0.71376646
2015-07-09 00:00:00+00:00,5.0106235,8.509212,100278.84,288.90997,0.7152294
2015-07-09 01:00:00+00:00,4.91933,8.24786,100290.13,288.41083,0.71500164
2015-07-09 02:00:00+00:00,4.8476477,8.078281,100280.23,287.9788,0.71502006
2015-07-09 03:00:00+00:00,4.669086,7.996882,100251.68,287.60703,0.7153076
2015-07-09 04:00:00+00:00,4.195359,7.29606,100279.8,287.39795,0.7157285
2015-07-09 05:00:00+00:00,4.261284,7.2380347,100287.9,286.80115,0.7154341
2015-07-09 06:00:00+00:00,5.734643,9.431648,100349.78,285.95444,0.7154364
2015-07-09 07:00:00+00:00,5.6228275,9.167166,100454.81,286.0555,0.7156135
2015-07-09 08:00:00+00:00,6.432808,9.358924,100508.07,287.54886,0.714882
2015-07-09 09:00:00+00:00,7.304414,10.3886,100566.555,288.89337,0.7142495
2015-07-09 10:00:00+00:00,7.0585766,9.929623,100650.38,289.53653,0.71395046
2015-07-09 11:00:00+00:00,7.5446806,10.637412,100668.6,290.12225,0.7141713
2015-07-09 12:00:00+00:00,8.077054,11.572371,100708.55,290.08694,0.71451634
2015-07-09 13:00:00+00:00,7.8955107,11.236099,100733.79,290.49887,0.714077
2015-07-09 14:00:00+00:00,7.940676,11.296816,100788.97,290.55563,0.7140471
2015-07-09 15:00:00+00:00,8.086775,11.713099,100825.82,290.79105,0.7141069
2015-07-09 16:00:00+00:00,7.9458327,11.670305,100880.36,290.58194,0.7140977
2015-07-09 17:00:00+00:00,8.0623,11.991771,100933.94,289.945,0.7141069
2015-07-09 18:00:00+00:00,6.9126205,10.502452,100995.83,289.30945,0.7140747
2015-07-09 19:00:00+00:00,6.321296,10.008162,101056.44,288.41013,0.7140425
2015-07-09 20:00:00+00:00,6.09233,9.839229,101121.52,287.23386,0.7140287
2015-07-09 21:00:00+00:00,5.8053074,9.532467,101173.19,286.46606,0.7140195
2015-07-09 22:00:00+00:00,5.3957114,8.874324,101246.05,285.8852,0.7140034
2015-07-09 23:00:00+00:00,5.112332,8.460607,101251.91,285.31958,0.7139942
2015-07-10 00:00:00+00:00,5.319245,8.789284,101266.07,284.79895,0.7139988
2015-07-10 01:00:00+00:00,5.460007,8.97192,101289.93,284.49362,0.7140034
2015-07-10 02:00:00+00:00,5.626375,9.038688,101304.52,284.32123,0.7140103
2015-07-10 03:00:00+00:00,5.3207984,8.675616,101299.625,283.98755,0.7139988
2015-07-10 04:00:00+00:00,5.0673447,8.3250885,101331.05,283.7397,0.7139827
2015-07-10 05:00:00+00:00,5.8007436,8.770716,101341.06,284.17377,0.7140172
2015-07-10 06:00:00+00:00,7.5953026,11.078309,101344.79,285.18872,0.7141506
2015-07-10 07:00:00+00:00,7.540427,10.87257,101346.92,286.19537,0.7141046
2015-07-10 08:00:00+00:00,7.607904,10.929831,101351.61,286.81152,0.71410227
2015-07-10 09:00:00+00:00,7.5029097,10.760631,101341.914,287.5461,0.7141
2015-07-10 10:00:00+00:00,6.5289288,9.329699,101391.125,288.36926,0.7141368
2015-07-10 11:00:00+00:00,6.4686294,9.148484,101381.65,289.26447,0.7140724
2015-07-10 12:00:00+00:00,6.552478,9.353612,101372.27,290.0904,0.7140287
2015-07-10 13:00:00+00:00,6.579689,9.52379,101361.195,290.88312,0.7140655
2015-07-10 14:00:00+00:00,6.5597806,9.5405245,101353.734,291.26944,0.7140701
2015-07-10 15:00:00+00:00,6.3760195,9.306014,101319.44,292.06976,0.7140379
2015-07-10 16:00:00+00:00,5.9795356,8.718465,101301.76,292.41385,0.7140195
2015-07-10 17:00:00+00:00,5.463385,8.1812525,101278.64,292.45053,0.71399647
2015-07-10 18:00:00+00:00,4.3784056,7.093338,101276.51,291.65228,0.7139666
2015-07-10 19:00:00+00:00,3.3907673,6.371706,101312.41,290.1181,0.7139482
2015-07-10 20:00:00+00:00,2.549556,5.7252684,101323.695,287.9795,0.7139367
2015-07-10 21:00:00+00:00,1.9835433,5.0896955,101345.75,285.72113,0.7139367
2015-07-10 22:00:00+00:00,1.9818871,5.147795,101343.73,284.00345,0.7139367
2015-07-10 23:00:00+00:00,1.8086733,4.593511,101325.83,283.0799,0.713939
2015-07-11 00:00:00+00:00,1.7844443,4.1569314,101302.71,282.52325,0.7139413
2015-07-11 01:00:00+00:00,1.7395642,3.7723517,101286.945,282.12518,0.7139436
2015-07-11 02:00:00+00:00,1.7243412,3.3434222,101253.93,281.67932,0.7139528
2015-07-11 03:00:00+00:00,1.5409734,2.84133,101237.2,281.35046,0.71396196
2015-07-11 04:00:00+00:00,1.505012,2.878486,101223.04,281.81226,0.71397346
2015-07-11 05:00:00+00:00,1.3029822,2.7431755,101231.24,284.5961,0.7140057
2015-07-11 06:00:00+00:00,1.0778949,1.4704798,101221.97,287.27887,0.7140034
2015-07-11 07:00:00+00:00,1.0342224,1.342445,101209.51,289.53168,0.71400106
2015-07-11 08:00:00+00:00,1.4482546,1.8676456,101207.164,291.3255,0.7139597
2015-07-11 09:00:00+00:00,1.8055198,2.3201427,101169.67,292.70184,0.7139436
2015-07-11 10:00:00+00:00,1.5919948,2.0310466,101123.12,293.59427,0.7139298
2015-07-11 11:00:00+00:00,1.5885903,2.0084643,101061.016,294.3572,0.71364224
2015-07-11 12:00:00+00:00,1.5079975,1.9257078,101029.27,294.74008,0.7141253
2015-07-11 13:00:00+00:00,1.102806,1.4039649,101022.56,294.94638,0.7140425
2015-07-11 14:00:00+00:00,1.5564579,2.0041883,101018.414,295.1783,0.7139804
2015-07-11 15:00:00+00:00,1.8447754,2.3742182,100991.46,295.55634,0.7139551
2015-07-11 16:00:00+00:00,1.9177285,2.484621,100964.62,295.86926,0.71394587
2015-07-11 17:00:00+00:00,1.5693878,2.0397372,100932.766,295.6124,0.7139528
2015-07-11 18:00:00+00:00,1.3440775,2.2939236,100930.96,294.91385,0.71395737
2015-07-11 19:00:00+00:00,1.6856198,2.8241994,100940.44,293.0605,0.7139436
2015-07-11 20:00:00+00:00,1.839899,3.6579022,100970.586,290.84225,0.713939
2015-07-11 21:00:00+00:00,1.9037297,3.9967017,100977.3,289.39255,0.7139413
2015-07-11 22:00:00+00:00,2.023317,4.9217114,100967.49,288.28204,0.7140149
2015-07-11 23:00:00+00:00,1.880907,4.8180127,100963.555,287.38754,0.7140149
2015-07-12 00:00:00+00:00,1.6991837,4.2761216,100929.79,286.4446,0.7140149
2015-07-12 01:00:00+00:00,1.8043617,3.9346979,100931.06,286.19815,0.7140195
2015-07-12 02:00:00+00:00,1.7151346,3.871136,100910.61,285.82083,0.7140195
2015-07-12 03:00:00+00:00,1.6363502,3.6266954,100869.81,285.96896,0.7140195
2015-07-12 04:00:00+00:00,1.5175745,3.5339642,100861.4,286.2736,0.714031
2015-07-12 05:00:00+00:00,1.775885,3.533223,100845.74,287.95456,0.7140379
2015-07-12 06:00:00+00:00,1.4667544,2.5321994,100834.555,290.0177,0.714008
2015-07-12 07:00:00+00:00,1.521869,2.0604215,100832.32,292.55994,0.7139804
2015-07-12 08:00:00+00:00,1.9673762,2.576221,100797.38,294.61615,0.7139482
2015-07-12 09:00:00+00:00,2.8180861,3.7066138,100805.48,296.40027,0.7137297
2015-07-12 10:00:00+00:00,1.4368782,1.8197967,100777.25,297.85138,0.71398497
2015-07-12 11:00:00+00:00,3.509186,4.686169,100745.3,297.24075,0.71342605
2015-07-12 12:00:00+00:00,5.1059294,7.2989225,100806.01,295.99734,0.7137182
2015-07-12 13:00:00+00:00,4.932414,7.218719,100825.08,294.31082,0.71486825
2015-07-12 14:00:00+00:00,4.209303,6.688945,100872.266,293.27856,0.71612185
2015-07-12 15:00:00+00:00,3.3049355,5.391391,100877.484,292.66653,0.7157492
2015-07-12 16:00:00+00:00,2.7243402,4.9033628,100869.6,291.92297,0.7153789
2015-07-12 17:00:00+00:00,2.859964,5.228305,100851.92,291.04236,0.7153697
2015-07-12 18:00:00+00:00,3.3935912,6.120462,100848.62,289.9713,0.7153743
2015-07-12 19:00:00+00:00,3.5703232,6.4530616,100844.25,289.43683,0.71537656
2015-07-12 20:00:00+00:00,3.8370595,6.8245425,100863.95,288.95914,0.71538347
2015-07-12 21:00:00+00:00,4.145889,7.257538,100856.71,288.6656,0.7153904
2015-07-12 22:00:00+00:00,4.000223,6.770271,100843.51,288.47382,0.7153904
2015-07-12 23:00:00+00:00,3.9720168,6.6086483,100834.13,288.35544,0.71538806
2015-07-13 00:00:00+00:00,3.6511505,6.2151566,100802.71,288.27097,0.7153789
2015-07-13 01:00:00+00:00,3.574472,6.007293,100773.414,288.27097,0.7153858
2015-07-13 02:00:00+00:00,3.3844326,5.7914934,100776.4,288.25018,0.7153973
2015-07-13 03:00:00+00:00,3.3324373,5.731555,100772.35,288.2682,0.7154088
2015-07-13 04:00:00+00:00,3.3031857,5.7128205,100787.05,288.43436,0.71536046
2015-07-13 05:00:00+00:00,3.3232303,5.96833,100761.805,288.649,0.71505
2015-07-13 06:00:00+00:00,3.2573113,5.4319477,100780.445,289.22708,0.7148268
2015-07-13 07:00:00+00:00,3.3152826,5.3168774,100804.305,289.83493,0.71467274
2015-07-13 08:00:00+00:00,3.7974238,5.4786615,100795.89,290.33755,0.71457154
2015-07-13 09:00:00+00:00,4.259339,6.2252774,100796.1,290.3632,0.7147716
2015-07-13 10:00:00+00:00,4.127189,6.6514096,100774.48,290.7218,0.7158274
2015-07-13 11:00:00+00:00,4.6061983,7.2466855,100771.82,291.3082,0.715855
2015-07-13 12:00:00+00:00,4.538363,6.3299427,100729.95,292.67554,0.71488893
2015-07-13 13:00:00+00:00,4.7650733,6.696462,100716.0,293.23563,0.7143116
2015-07-13 14:00:00+00:00,4.407626,6.4074683,100717.28,293.4842,0.71363306
2015-07-13 15:00:00+00:00,4.302129,6.4608245,100749.664,291.97354,0.7144841
2015-07-13 16:00:00+00:00,3.8087068,6.1560926,100725.48,291.64536,0.7140034
2015-07-13 17:00:00+00:00,3.9170365,6.2749643,100694.805,291.35806,0.71437603
2015-07-13 18:00:00+00:00,3.0781257,5.4426217,100699.49,290.59027,0.7143323
2015-07-13 19:00:00+00:00,2.8616416,5.2597346,100693.95,290.0087,0.7147026
2015-07-13 20:00:00+00:00,2.6969132,5.2527847,100718.555,289.57806,0.71536505
2015-07-13 21:00:00+00:00,2.798214,5.311778,100716.43,289.2319,0.7153674
2015-07-13 22:00:00+00:00,2.4323466,4.79397,100704.6,288.9176,0.7153697
2015-07-13 23:00:00+00:00,2.5800753,4.90427,100668.17,288.83383,0.7153743
2015-07-14 00:00:00+00:00,2.4652793,4.680963,100643.56,288.66837,0.715395
2015-07-14 01:00:00+00:00,2.4534757,4.598493,100646.125,288.53958,0.7154065
2015-07-14 02:00:00+00:00,2.879133,5.148354,100639.836,288.6483,0.71534204
2015-07-14 03:00:00+00:00,2.5536265,4.712399,100649.53,288.60605,0.71539265
2015-07-14 04:00:00+00:00,2.3829882,3.9782474,100649.1,288.69604,0.71542716
2015-07-14 05:00:00+00:00,2.727205,3.9689062,100648.15,288.93698,0.7152501
2015-07-14 06:00:00+00:00,1.8925668,2.5668845,100631.95,289.51022,0.71501774
2015-07-14 07:00:00+00:00,2.0100887,2.720773,100619.6,289.94778,0.7143645
2015-07-14 08:00:00+00:00,2.4584327,3.4982066,100621.305,290.68857,0.71547776
2015-07-14 09:00:00+00:00,2.3355632,3.4247959,100629.72,291.2009,0.71530294
2015-07-14 10:00:00+00:00,2.190585,3.4158118,100606.82,291.12335,0.7155514
2015-07-14 11:00:00+00:00,2.2850869,3.5491376,100567.19,291.5076,0.7158872
2015-07-14 12:00:00+00:00,2.359042,3.5541248,100526.82,292.89017,0.7163035
2015-07-14 13:00:00+00:00,3.1930795,4.6803393,100526.07,294.51437,0.71665776
2015-07-14 14:00:00+00:00,4.7497888,7.0284433,100561.97,293.4364,0.7159447
2015-07-14 15:00:00+00:00,3.9901278,6.0964813,100608.84,292.90817,0.71597004
2015-07-14 16:00:00+00:00,3.7857044,5.4507017,100649.21,292.51633,0.7157745
2015-07-14 17:00:00+00:00,3.0525017,4.755357,100659.87,292.72607,0.7157584
2015-07-14 18:00:00+00:00,3.1718993,5.3098836,100684.79,292.52878,0.7161977
2015-07-14 19:00:00+00:00,2.7540402,5.154973,100748.27,291.50275,0.71624374
2015-07-14 20:00:00+00:00,2.217285,4.5573053,100803.34,290.8596,0.7162575
2015-07-14 21:00:00+00:00,2.488731,5.0186496,100843.08,290.46286,0.71622765
2015-07-14 22:00:00+00:00,2.4385338,5.179989,100863.32,289.58014,0.71620464
2015-07-14 23:00:00+00:00,2.2705727,4.935521,100901.13,289.4396,0.7162138
2015-07-15 00:00:00+00:00,2.3008502,4.7912664,100916.47,289.30185,0.7162023
2015-07-15 01:00:00+00:00,2.7497454,5.51418,100950.875,288.8186,0.7161747
2015-07-15 02:00:00+00:00,3.1045663,6.031092,100976.55,288.59982,0.7161402
2015-07-15 03:00:00+00:00,3.426486,6.4552774,101013.73,288.40457,0.7158619
2015-07-15 04:00:00+00:00,3.7036545,6.710638,101061.555,288.22595,0.7158642
2015-07-15 05:00:00+00:00,3.8726585,6.6865788,101092.87,288.53613,0.7158826
2015-07-15 06:00:00+00:00,3.9576247,5.7511315,101144.42,289.03738,0.7153904
2015-07-15 07:00:00+00:00,3.5864694,4.9367437,101182.984,290.22955,0.7147647
2015-07-15 08:00:00+00:00,3.6734602,4.9486594,101216.11,291.40305,0.714307
2015-07-15 09:00:00+00:00,4.3395567,5.800466,101236.88,292.38132,0.714054
2015-07-15 10:00:00+00:00,3.8748395,5.1425114,101277.79,292.98572,0.7140103
2015-07-15 11:00:00+00:00,4.163058,5.6007543,101269.695,293.57697,0.71400106
2015-07-15 12:00:00+00:00,3.7533221,5.1026583,101245.83,293.89612,0.7139827
2015-07-15 13:00:00+00:00,3.6614232,4.958705,101228.9,294.55038,0.7139597
2015-07-15 14:00:00+00:00,3.7719474,5.123192,101218.56,295.08554,0.7139528
2015-07-15 15:00:00+00:00,3.3941813,4.7414985,101217.6,295.6851,0.7139436
2015-07-15 16:00:00+00:00,2.67096,3.7612736,101176.38,295.83948,0.713939
2015-07-15 17:00:00+00:00,1.890759,2.6321816,101157.84,295.93018,0.7139482
2015-07-15 18:00:00+00:00,0.81457126,1.7005744,101105.76,295.05994,0.7140172
2015-07-15 19:00:00+00:00,0.8240793,1.2406962,101123.336,294.1931,0.7140379
2015-07-15 20:00:00+00:00,1.0508347,1.1636611,101152.734,292.7517,0.7140195
2015-07-15 21:00:00+00:00,1.2694268,1.6938292,101176.59,291.84613,0.7139482
2015-07-15 22:00:00+00:00,1.7214856,3.594748,101140.484,288.97437,0.71390676
2015-07-15 23:00:00+00:00,1.7248552,4.029365,101156.04,289.74353,0.71391135
2015-07-16 00:00:00+00:00,1.5491691,3.9443815,101138.35,289.4057,0.71384007
2015-07-16 01:00:00+00:00,1.5719019,4.01635,101121.31,289.60855,0.71378255
2015-07-16 02:00:00+00:00,1.4512708,3.7223494,101104.16,289.75394,0.7137918
2015-07-16 03:00:00+00:00,1.2390785,2.9773448,101080.086,289.62238,0.713663
2015-07-16 04:00:00+00:00,1.3116695,2.5427213,101096.81,289.34753,0.7136078
2015-07-16 05:00:00+00:00,1.4673243,2.4069579,101085.2,289.8827,0.7136469
2015-07-16 06:00:00+00:00,0.82285744,1.2684481,101084.664,291.26044,0.71376187
2015-07-16 07:00:00+00:00,0.9214286,1.2744379,101105.65,292.89017,0.7138631
2015-07-16 08:00:00+00:00,1.5901532,2.0895379,101120.88,294.76846,0.7139091
2015-07-16 09:00:00+00:00,2.578814,3.3242004,101130.9,295.79517,0.71377796
2015-07-16 10:00:00+00:00,2.4370246,3.117225,101160.3,296.49512,0.7139781
2015-07-16 11:00:00+00:00,2.501933,3.263896,101155.93,297.17636,0.7139413
2015-07-16 12:00:00+00:00,2.985037,3.9074,101129.62,297.922,0.7139436
2015-07-16 13:00:00+00:00,3.0750053,4.084633,101119.39,298.3914,0.7139482
2015-07-16 14:00:00+00:00,3.1552165,4.201523,101085.516,299.0789,0.71394587
2015-07-16 15:00:00+00:00,3.1588964,4.2720942,101073.055,299.26303,0.71394587
2015-07-16 16:00:00+00:00,3.0868661,4.1961894,101044.3,299.26096,0.7139436
2015-07-16 17:00:00+00:00,2.5036938,3.6607919,101045.89,299.0062,0.7139367
2015-07-16 18:00:00+00:00,1.7043782,3.4163222,101037.055,297.9836,0.7139413
2015-07-16 19:00:00+00:00,1.6803565,4.081775,101013.62,295.84918,0.7139367
2015-07-16 20:00:00+00:00,1.8985355,4.710735,101057.4,293.6261,0.7139367
2015-07-16 21:00:00+00:00,1.8270353,4.7507663,101072.31,291.91882,0.7139367
2015-07-16 22:00:00+00:00,1.8162757,4.6507144,101044.086,291.01813,0.7139367
2015-07-16 23:00:00+00:00,1.7575032,4.595698,101040.57,289.765,0.713939
2015-07-17 00:00:00+00:00,1.6305702,4.2700357,101013.41,289.49637,0.7139413
2015-07-17 01:00:00+00:00,1.6408533,3.758615,101002.22,289.65353,0.7139413
2015-07-17 02:00:00+00:00,1.5722845,3.345409,100976.98,289.306,0.7139436
2015-07-17 03:00:00+00:00,1.5715735,3.0091076,100950.02,288.80612,0.7139436
2015-07-17 04:00:00+00:00,1.9893228,3.4579606,100925.74,288.95084,0.7139482
2015-07-17 05:00:00+00:00,1.9343562,3.134864,100943.53,290.48157,0.7139528
2015-07-17 06:00:00+00:00,1.557018,2.4936035,100945.445,292.70602,0.71395046
2015-07-17 07:00:00+00:00,1.6402651,2.2284203,100912.95,295.0073,0.71394587
2015-07-17 08:00:00+00:00,1.6661464,2.1752546,100872.375,297.14935,0.7139436
2015-07-17 09:00:00+00:00,1.6477433,2.1196113,100842.016,298.62955,0.7139436
2015-07-17 10:00:00+00:00,1.6674693,2.1450925,100862.15,299.3558,0.7141552
2015-07-17 11:00:00+00:00,2.4214017,3.252629,100807.82,300.45108,0.7150891
2015-07-17 12:00:00+00:00,3.2774813,4.4928846,100718.02,301.93265,0.7142104
2015-07-17 13:00:00+00:00,3.1053145,4.2699475,100693.52,303.08676,0.714008
2015-07-17 14:00:00+00:00,3.0732706,4.1646113,100627.695,303.6427,0.71395046
2015-07-17 15:00:00+00:00,3.1192613,4.260762,100546.31,304.67426,0.7139413
2015-07-17 16:00:00+00:00,3.9193857,6.712765,100591.586,305.23712,0.71513736
2015-07-17 17:00:00+00:00,2.1776435,4.742204,100534.38,305.26135,0.7144795
2015-07-17 18:00:00+00:00,1.7122294,4.370046,100514.99,303.9134,0.7143185
2015-07-17 19:00:00+00:00,1.9693826,4.742904,100534.81,301.71872,0.7142633
2015-07-17 20:00:00+00:00,2.0704648,4.801279,100586.15,298.19687,0.7142357
2015-07-17 21:00:00+00:00,2.058553,4.386433,100583.805,296.60657,0.7142173
2015-07-17 22:00:00+00:00,2.3631804,4.803432,100560.48,295.32162,0.71387225
2015-07-17 23:00:00+00:00,1.4768685,2.284664,100528.95,294.2049,0.71389526
2015-07-18 00:00:00+00:00,1.2051947,1.369367,100542.91,293.1574,0.7138976
2015-07-18 01:00:00+00:00,1.4982357,1.634694,100528.1,293.02863,0.71389985
2015-07-18 02:00:00+00:00,1.6322376,2.44484,100522.875,292.66446,0.71385616
2015-07-18 03:00:00+00:00,2.3801568,5.416182,100541.2,292.27814,0.7138746
2015-07-18 04:00:00+00:00,2.6703215,5.851802,100537.58,292.10922,0.7137642
2015-07-18 05:00:00+00:00,2.3488278,4.607756,100567.94,293.2128,0.7141897
2015-07-18 06:00:00+00:00,2.2764404,3.2299166,100627.164,294.59467,0.7141529
2015-07-18 07:00:00+00:00,2.879444,3.883438,100683.83,296.2521,0.7140678
2015-07-18 08:00:00+00:00,3.9983091,5.40496,100741.99,297.5419,0.7140103
2015-07-18 09:00:00+00:00,4.223982,5.686728,100780.445,298.2848,0.71396196
2015-07-18 10:00:00+00:00,3.4371495,4.45639,100793.76,298.71057,0.7139482
2015-07-18 11:00:00+00:00,3.4986823,4.6020045,100814.96,298.95288,0.71398497
2015-07-18 12:00:00+00:00,4.1321306,5.516122,100825.18,299.26028,0.7139781
2015-07-18 13:00:00+00:00,4.587488,6.207862,100849.79,299.04703,0.7139528
2015-07-18 14:00:00+00:00,4.276507,5.8682184,100857.46,298.77634,0.71373194
2015-07-18 15:00:00+00:00,3.5251431,4.8329167,100835.836,298.78534,0.7138125
2015-07-18 16:00:00+00:00,2.9476285,3.9819298,100807.71,299.13565,0.7138976
2015-07-18 17:00:00+00:00,2.5206757,3.436712,100788.33,298.78186,0.71391827
2015-07-18 18:00:00+00:00,1.9591676,3.2294064,100788.44,297.73093,0.7139298
2015-07-18 19:00:00+00:00,1.5286698,3.6471636,100812.3,295.8208,0.7139275
2015-07-18 20:00:00+00:00,1.7293409,3.8213162,100871.52,293.79642,0.7139275
2015-07-18 21:00:00+00:00,1.64326,3.784739,100896.766,292.33215,0.7139275
2015-07-18 22:00:00+00:00,2.0566895,4.51595,100914.34,291.4162,0.7139252
2015-07-18 23:00:00+00:00,1.5505147,3.8705828,100909.98,290.5051,0.71392286
2015-07-19 00:00:00+00:00,1.5698647,3.9009106,100919.984,289.8571,0.71391827
2015-07-19 01:00:00+00:00,2.2128828,4.976821,100858.1,289.4943,0.71391827
2015-07-19 02:00:00+00:00,2.6156702,5.6717753,100832.64,289.23538,0.7139206
2015-07-19 03:00:00+00:00,3.0947976,6.5896564,100760.31,288.92935,0.7139252
2015-07-19 04:00:00+00:00,3.3988416,6.7016444,100721.01,288.9266,0.7139252
2015-07-19 05:00:00+00:00,3.4608333,6.351321,100664.125,290.13126,0.7139252
2015-07-19 06:00:00+00:00,3.2454627,5.222199,100571.875,291.4979,0.7136078
2015-07-19 07:00:00+00:00,3.4645,5.138122,100474.414,292.34875,0.71369284
2015-07-19 08:00:00+00:00,3.9379692,5.745996,100337.75,293.55203,0.7143001
2015-07-19 09:00:00+00:00,4.071481,6.197321,100214.72,294.07822,0.71519715
2015-07-19 10:00:00+00:00,3.6814961,5.4728622,100213.55,292.64993,0.71551
2015-07-19 11:00:00+00:00,3.8115292,5.9002748,100062.39,293.18787,0.7160413
2015-07-19 12:00:00+00:00,3.6118813,6.138945,100000.82,293.44818,0.71605283
2015-07-19 13:00:00+00:00,5.850445,8.878532,99990.17,292.40414,0.7161287
2015-07-19 14:00:00+00:00,4.37904,6.44574,100019.78,292.97186,0.7159999
2015-07-19 15:00:00+00:00,3.935459,5.541101,100065.48,294.02283,0.71516955
2015-07-19 16:00:00+00:00,3.5479314,4.8982315,100084.66,293.4295,0.7145761
2015-07-19 17:00:00+00:00,3.5886114,5.0129995,100122.04,292.43878,0.7143254
2015-07-19 18:00:00+00:00,3.2561932,4.746288,100166.78,291.61075,0.7142035
2015-07-19 19:00:00+00:00,1.826081,3.5361047,100191.92,290.70587,0.7141759
2015-07-19 20:00:00+00:00,1.6352988,3.338914,100228.77,289.59332,0.7141943
2015-07-19 21:00:00+00:00,2.359156,4.6231833,100281.72,289.76154,0.7141598
2015-07-19 22:00:00+00:00,3.5747254,6.367765,100310.91,289.9284,0.7140977
2015-07-19 23:00:00+00:00,4.515691,7.5223684,100402.51,289.59885,0.7141138
2015-07-20 00:00:00+00:00,4.7223034,7.927473,100427.54,288.99237,0.7141506
2015-07-20 01:00:00+00:00,4.1691957,7.323304,100458.01,288.4032,0.7141253
2015-07-20 02:00:00+00:00,3.9423678,7.099668,100491.77,287.98505,0.7141161
2015-07-20 03:00:00+00:00,4.342034,7.608907,100486.664,287.82718,0.7141207
2015-07-20 04:00:00+00:00,4.759024,8.044496,100521.28,287.83755,0.7141138
2015-07-20 05:00:00+00:00,4.4344482,7.620221,100563.89,288.71542,0.7140839
2015-07-20 06:00:00+00:00,5.2043486,7.5863256,100614.695,289.7193,0.7140586
2015-07-20 07:00:00+00:00,5.093404,7.1825438,100648.68,290.68927,0.7140172
2015-07-20 08:00:00+00:00,4.9033628,6.8024592,100681.38,291.60797,0.71399647
2015-07-20 09:00:00+00:00,4.9126277,6.741316,100705.77,292.8625,0.7139919
2015-07-20 10:00:00+00:00,4.72299,6.3463125,100728.04,293.90097,0.7139827
2015-07-20 11:00:00+00:00,5.495227,7.5637364,100728.68,295.22122,0.714008
2015-07-20 12:00:00+00:00,5.3787403,7.390766,100710.57,296.01187,0.7140034
2015-07-20 13:00:00+00:00,4.60747,6.284137,100685.64,296.6869,0.7139781
2015-07-20 14:00:00+00:00,4.3227396,5.890103,100669.875,297.47684,0.7139712
2015-07-20 15:00:00+00:00,3.7705362,5.1345105,100627.586,297.90192,0.7139551
2015-07-20 16:00:00+00:00,3.2346544,4.4341955,100609.695,298.05838,0.71394587
2015-07-20 17:00:00+00:00,2.3956954,3.3918426,100612.46,297.80154,0.7139367
2015-07-20 18:00:00+00:00,1.4063263,3.0549984,100613.1,296.7672,0.71395046
2015-07-20 19:00:00+00:00,1.7437811,3.3300834,100638.24,294.594,0.7139436
2015-07-20 20:00:00+00:00,1.8037294,3.7076864,100671.16,293.29865,0.7139413
2015-07-20 21:00:00+00:00,1.7645489,4.336144,100661.04,293.2474,0.713939
2015-07-20 22:00:00+00:00,2.4502149,5.070405,100637.07,292.81055,0.7139367
2015-07-20 23:00:00+00:00,2.0112147,4.331156,100642.93,291.94168,0.713939
2015-07-21 00:00:00+00:00,1.8697367,4.0016837,100598.72,291.32828,0.7139413
2015-07-21 01:00:00+00:00,1.7740628,3.8694973,100571.24,291.11505,0.71395046
2015-07-21 02:00:00+00:00,1.7692258,4.1952095,100546.52,290.90872,0.7139528
2015-07-21 03:00:00+00:00,2.099374,4.7359715,100546.31,290.83188,0.7139436
2015-07-21 04:00:00+00:00,2.5972385,5.279422,100549.3,290.79794,0.7139436
